,Year,Day,Month,Client_Region,Month_Profit,Sales_rev,Kwh,Room_household,Active_kwh_month,Room_household
4886,2019,11,Jun,Luxembourg,-3500,1500,2.34,2,70.2,2
4887,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4888,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4889,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4890,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4891,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4892,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4893,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4894,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4895,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4896,2019,11,Jun,Luxembourg,-3500,1500,2.73,3,81.9,3
4897,2019,12,Jun,Luxembourg,24500,27000,3.51,5,105.3,5
4898,2019,12,Jun,Luxembourg,24500,27000,3.51,5,105.3,5
4899,2019,12,Jun,Luxembourg,24500,27000,3.51,5,105.3,5
4900,2019,12,Jun,Luxembourg,24500,27000,3.51,5,105.3,5
4901,2019,12,Jun,Luxembourg,24500,27000,3.51,5,105.3,5
4902,2019,12,Jun,Luxembourg,24500,27000,3.51,5,105.3,5
4903,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4904,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4905,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4906,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4907,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4908,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4909,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4910,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4911,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4912,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4913,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4914,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4915,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4916,2019,12,Jun,Luxembourg,24500,27000,2.34,2,70.2,2
4917,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4918,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4919,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4920,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4921,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4922,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4923,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4924,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4925,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4926,2019,12,Jun,Luxembourg,24500,27000,2.73,3,81.9,3
4927,2019,13,Jun,Luxembourg,2400,3000,3.51,5,105.3,5
4928,2019,13,Jun,Luxembourg,2400,3000,3.51,5,105.3,5
4929,2019,13,Jun,Luxembourg,2400,3000,3.51,5,105.3,5
4930,2019,13,Jun,Luxembourg,2400,3000,3.51,5,105.3,5
4931,2019,13,Jun,Luxembourg,2400,3000,3.51,5,105.3,5
4932,2019,13,Jun,Luxembourg,2400,3000,3.51,5,105.3,5
4933,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4934,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4935,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4936,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4937,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4938,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4939,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4940,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4941,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4942,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4943,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4944,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4945,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4946,2019,13,Jun,Luxembourg,2400,3000,2.34,2,70.2,2
4947,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4948,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4949,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4950,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4951,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4952,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4953,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4954,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4955,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4956,2019,13,Jun,Luxembourg,2400,3000,2.73,3,81.9,3
4957,2019,14,Jun,Luxembourg,1500,3500,3.51,5,105.3,5
4958,2019,14,Jun,Luxembourg,1500,3500,3.51,5,105.3,5
4959,2019,14,Jun,Luxembourg,1500,3500,3.51,5,105.3,5
4960,2019,14,Jun,Luxembourg,1500,3500,3.51,5,105.3,5
4961,2019,14,Jun,Luxembourg,1500,3500,3.51,5,105.3,5
4962,2019,14,Jun,Luxembourg,1500,3500,3.51,5,105.3,5
4963,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4964,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4965,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4966,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4967,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4968,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4969,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4970,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4971,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4972,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4973,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4974,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4975,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4976,2019,14,Jun,Luxembourg,1500,3500,2.34,2,70.2,2
4977,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4978,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4979,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4980,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4981,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4982,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4983,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4984,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4985,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4986,2019,14,Jun,Luxembourg,1500,3500,2.73,3,81.9,3
4987,2019,15,Jun,Luxembourg,3250,3500,3.51,5,105.3,5
4988,2019,15,Jun,Luxembourg,3250,3500,3.51,5,105.3,5
4989,2019,15,Jun,Luxembourg,3250,3500,3.51,5,105.3,5
4990,2019,15,Jun,Luxembourg,3250,3500,3.51,5,105.3,5
4991,2019,15,Jun,Luxembourg,3250,3500,3.51,5,105.3,5
4992,2019,15,Jun,Luxembourg,3250,3500,3.51,5,105.3,5
4993,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
4994,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
4995,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
4996,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
4997,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
4998,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
4999,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
5000,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
5001,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
5002,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
5003,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
5004,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
5005,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
5006,2019,15,Jun,Luxembourg,3250,3500,2.34,2,70.2,2
5007,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5008,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5009,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5010,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5011,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5012,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5013,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5014,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5015,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5016,2019,15,Jun,Luxembourg,3250,3500,2.73,3,81.9,3
5017,2019,16,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5018,2019,16,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5019,2019,16,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5020,2019,16,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5021,2019,16,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5022,2019,16,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5023,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5024,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5025,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5026,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5027,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5028,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5029,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5030,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5031,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5032,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5033,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5034,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5035,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5036,2019,16,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5037,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5038,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5039,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5040,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5041,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5042,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5043,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5044,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5045,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5046,2019,16,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5047,2019,17,Jun,Luxembourg,-1000,1000,3.51,5,105.3,5
5048,2019,17,Jun,Luxembourg,-1000,1000,3.51,5,105.3,5
5049,2019,17,Jun,Luxembourg,-1000,1000,3.51,5,105.3,5
5050,2019,17,Jun,Luxembourg,-1000,1000,3.51,5,105.3,5
5051,2019,17,Jun,Luxembourg,-1000,1000,3.51,5,105.3,5
5052,2019,17,Jun,Luxembourg,-1000,1000,3.51,5,105.3,5
5053,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5054,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5055,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5056,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5057,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5058,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5059,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5060,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5061,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5062,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5063,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5064,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5065,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5066,2019,17,Jun,Luxembourg,-1000,1000,2.34,2,70.2,2
5067,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5068,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5069,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5070,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5071,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5072,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5073,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5074,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5075,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5076,2019,17,Jun,Luxembourg,-1000,1000,2.73,3,81.9,3
5077,2019,18,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5078,2019,18,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5079,2019,18,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5080,2019,18,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5081,2019,18,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5082,2019,18,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5083,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5084,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5085,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5086,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5087,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5088,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5089,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5090,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5091,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5092,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5093,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5094,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5095,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5096,2019,18,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5097,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5098,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5099,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5100,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5101,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5102,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5103,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5104,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5105,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5106,2019,18,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5107,2019,19,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5108,2019,19,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5109,2019,19,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5110,2019,19,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5111,2019,19,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5112,2019,19,Jun,Luxembourg,-2000,1000,3.51,5,105.3,5
5113,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5114,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5115,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5116,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5117,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5118,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5119,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5120,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5121,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5122,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5123,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5124,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5125,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5126,2019,19,Jun,Luxembourg,-2000,1000,2.34,2,70.2,2
5127,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5128,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5129,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5130,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5131,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5132,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5133,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5134,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5135,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5136,2019,19,Jun,Luxembourg,-2000,1000,2.73,3,81.9,3
5137,2019,20,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5138,2019,20,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5139,2019,20,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5140,2019,20,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5141,2019,20,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5142,2019,20,Jun,Luxembourg,0,1000,3.51,5,105.3,5
5143,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5144,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5145,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5146,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5147,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5148,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5149,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5150,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5151,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5152,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5153,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5154,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5155,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5156,2019,20,Jun,Luxembourg,0,1000,2.34,2,70.2,2
5157,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5158,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5159,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5160,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5161,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5162,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5163,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5164,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5165,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5166,2019,20,Jun,Luxembourg,0,1000,2.73,3,81.9,3
5167,2019,21,Jun,Berlin,-3500,1500,3.51,5,105.3,5
5168,2019,21,Jun,Berlin,-3500,1500,3.51,5,105.3,5
5169,2019,21,Jun,Berlin,-3500,1500,3.51,5,105.3,5
5170,2019,21,Jun,Berlin,-3500,1500,3.51,5,105.3,5
5171,2019,21,Jun,Berlin,-3500,1500,3.51,5,105.3,5
5172,2019,21,Jun,Berlin,-3500,1500,3.51,5,105.3,5
5173,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5174,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5175,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5176,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5177,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5178,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5179,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5180,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5181,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5182,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5183,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5184,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5185,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5186,2019,21,Jun,Berlin,-3500,1500,2.34,2,70.2,2
5187,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5188,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5189,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5190,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5191,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5192,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5193,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5194,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5195,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5196,2019,21,Jun,Berlin,-3500,1500,2.73,3,81.9,3
5197,2019,22,Jun,Berlin,-1000,1500,3.51,5,105.3,5
5198,2019,22,Jun,Berlin,-1000,1500,3.51,5,105.3,5
5199,2019,22,Jun,Berlin,-1000,1500,3.51,5,105.3,5
5200,2019,22,Jun,Berlin,-1000,1500,3.51,5,105.3,5
5201,2019,22,Jun,Berlin,-1000,1500,3.51,5,105.3,5
5202,2019,22,Jun,Berlin,-1000,1500,3.51,5,105.3,5
5203,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5204,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5205,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5206,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5207,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5208,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5209,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5210,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5211,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5212,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5213,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5214,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5215,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5216,2019,22,Jun,Berlin,-1000,1500,2.34,2,70.2,2
5217,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5218,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5219,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5220,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5221,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5222,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5223,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5224,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5225,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5226,2019,22,Jun,Berlin,-1000,1500,2.73,3,81.9,3
5227,2019,23,Jun,Berlin,900,1500,3.51,5,105.3,5
5228,2019,23,Jun,Berlin,900,1500,3.51,5,105.3,5
5229,2019,23,Jun,Berlin,900,1500,3.51,5,105.3,5
5230,2019,23,Jun,Berlin,900,1500,3.51,5,105.3,5
5231,2019,23,Jun,Berlin,900,1500,3.51,5,105.3,5
5232,2019,23,Jun,Berlin,900,1500,3.51,5,105.3,5
5233,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5234,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5235,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5236,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5237,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5238,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5239,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5240,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5241,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5242,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5243,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5244,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5245,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5246,2019,23,Jun,Berlin,900,1500,2.34,2,70.2,2
5247,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5248,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5249,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5250,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5251,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5252,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5253,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5254,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5255,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5256,2019,23,Jun,Berlin,900,1500,2.73,3,81.9,3
5257,2019,24,Jun,Berlin,-500,1500,3.51,5,105.3,5
5258,2019,24,Jun,Berlin,-500,1500,3.51,5,105.3,5
5259,2019,24,Jun,Berlin,-500,1500,3.51,5,105.3,5
5260,2019,24,Jun,Berlin,-500,1500,3.51,5,105.3,5
5261,2019,24,Jun,Berlin,-500,1500,3.51,5,105.3,5
5262,2019,24,Jun,Berlin,-500,1500,3.51,5,105.3,5
5263,2019,24,Jun,Berlin,-500,1500,2.34,2,70.2,2
5264,2019,24,Jun,Berlin,-500,1500,2.34,2,70.2,2
5265,2019,24,Jun,Berlin,-500,1500,2.34,2,70.2,2
